sale_id,customer_id,product_id,fecha_venta,quantity,unit_price,discount,channel,payment_method,country
300019,150,52,08/12/2024 00:00,3,517.08,0,Tienda,Tarjeta,Colombia
300079,196,28,10/10/2025 00:00,3,246.33,0,Distribuidor,Efectivo,Colombia
300214,187,57,21/11/2025 00:00,3,66.5,0,Distribuidor,Transferencia,Colombia
300029,214,31,28/08/2024 00:00,3,461.72,0,Web,Tarjeta,Colombia
300230,214,25,02/04/2025 00:00,3,262.16,0,Tienda,Efectivo,Colombia
300036,93,44,24/09/2024 00:00,3,512.34,0,Tienda,Yape/Plin,Colombia
300049,46,22,20/09/2025 00:00,3,29.75,0,Distribuidor,Transferencia,Colombia
300059,46,35,19/08/2023 00:00,3,58921,0,Tienda,Yape/Plin,Colombia
300208,46,25,29/07/2023 00:00,3,268.39,0,Tienda,Tarjeta,Colombia
300063,51,26,16/12/2023 00:00,3,254.67,0,Distribuidor,Transferencia,Colombia
300046,61,25,06/10/2023 00:00,3,230.1,0,Web,Tarjeta,Colombia
300052,229,60,15/08/2024 00:00,3,362.87,0,Tienda,Yape/Plin,Colombia
300086,181,10,11/10/2025 00:00,3,13.73,0,Tienda,Yape/Plin,Colombia
300092,181,36,25/01/2025 00:00,3,133.01,0,Distribuidor,Yape/Plin,Colombia
300150,145,45,01/11/2024 00:00,3,550.27,0,Marketplace,Efectivo,Colombia
300203,145,24,24/10/2023 00:00,3,58175,0,Tienda,Tarjeta,Colombia
300153,227,50,10/04/2023 00:00,3,172.99,0,Tienda,Efectivo,Colombia
300167,227,27,16/09/2023 00:00,3,15125,0,Marketplace,Efectivo,Colombia
300177,116,35,22/05/2023 00:00,3,522.75,0,Marketplace,Tarjeta,Colombia
300188,146,55,30/06/2023 00:00,3,62808,0,Tienda,Yape/Plin,Colombia
300179,216,19,03/01/2023 00:00,3,112.34,0,Marketplace,Efectivo,Colombia
300243,133,27,15/09/2024 00:00,3,142.66,0,Web,Yape/Plin,Colombia
300252,215,57,09/12/2024 00:00,3,7375,0,Distribuidor,Transferencia,Colombia
300254,204,17,10/10/2024 00:00,3,68,0,Marketplace,Transferencia,Colombia
300259,168,31,06/04/2024 00:00,3,454.43,0,Tienda,Transferencia,Colombia
300271,86,29,07/05/2025 00:00,3,45.58,0,Tienda,Efectivo,Colombia
300275,204,41,20/02/2023 00:00,3,432.71,0,Web,Transferencia,Colombia
300276,141,17,24/11/2024 00:00,3,60.83,0,Tienda,Efectivo,Colombia
300280,122,44,23/08/2024 00:00,3,579.02,0,Web,Yape/Plin,Colombia
300282,114,55,27/05/2024 00:00,3,548.04,0,Web,Efectivo,Colombia
300284,46,16,05/02/2025 00:00,3,108.89,0,Marketplace,Efectivo,Colombia
300291,240,14,04/12/2024 00:00,3,75.98,0,Tienda,Transferencia,Colombia
300301,38,45,24/01/2025 00:00,3,6305,0,Web,Yape/Plin,Colombia
300302,147,47,22/08/2025 00:00,3,554.18,0,Web,Yape/Plin,Colombia
300309,114,28,01/01/2023 00:00,3,211.67,0,Marketplace,Transferencia,Colombia
300348,38,43,05/11/2023 00:00,3,23996,0,Tienda,Tarjeta,Colombia
300361,150,53,06/04/2023 00:00,3,210.69,0,Web,Yape/Plin,Colombia
300372,116,1,31/08/2024 00:00,3,891.62,0,Marketplace,Yape/Plin,Colombia
300402,181,35,16/03/2025 00:00,3,5246,0,Distribuidor,Transferencia,Colombia
300423,84,38,25/01/2025 00:00,3,490.92,0,Web,Tarjeta,Colombia
300436,181,21,25/05/2025 00:00,3,114.94,0,Distribuidor,Efectivo,Colombia
300438,181,43,04/02/2024 00:00,3,214.86,0,Distribuidor,Transferencia,Colombia
300446,175,55,07/04/2025 00:00,3,565.46,0,Distribuidor,Efectivo,Colombia
300450,46,19,04/09/2023 00:00,3,119.74,0,Web,Efectivo,Colombia
300460,158,12,05/03/2024 00:00,3,12928,0,Marketplace,Efectivo,Colombia
300462,198,45,03/12/2024 00:00,3,595.23,0,Web,Efectivo,Colombia
300485,53,10,23/04/2023 00:00,3,1478,0,Distribuidor,Transferencia,Colombia
300493,78,15,09/02/2025 00:00,3,81.8,0,Marketplace,Yape/Plin,Colombia
300510,74,55,10/05/2025 00:00,3,62198,0,Marketplace,Transferencia,Colombia
300514,85,27,02/02/2023 00:00,3,160.51,0,Marketplace,Tarjeta,Colombia
300526,8,52,24/04/2024 00:00,3,575.58,0,Marketplace,Tarjeta,Colombia
300531,234,41,17/07/2023 00:00,3,42263,0,Marketplace,Transferencia,Colombia
300532,180,30,22/04/2023 00:00,3,177.17,0,Tienda,Tarjeta,Colombia
300539,35,7,23/07/2024 00:00,3,23018,0,Marketplace,Tarjeta,Colombia
300540,51,59,19/08/2025 00:00,3,487.71,0,Marketplace,Transferencia,Colombia
300550,46,24,17/11/2024 00:00,3,524.66,0,Web,Transferencia,Colombia
300569,11,53,13/09/2024 00:00,3,20305,0,Distribuidor,Yape/Plin,Colombia
300582,204,18,18/01/2023 00:00,3,83.67,0,Tienda,Tarjeta,Colombia
300583,145,21,11/03/2025 00:00,3,11272,0,Marketplace,Efectivo,Colombia
300584,44,47,04/07/2025 00:00,3,503.06,0,Tienda,Efectivo,Colombia
300595,29,13,08/09/2023 00:00,3,25.96,0,Distribuidor,Efectivo,Colombia
300599,27,17,24/11/2025 00:00,3,63.87,0,Distribuidor,Yape/Plin,Colombia
300602,238,56,24/04/2025 00:00,3,50295,0,Distribuidor,Yape/Plin,Colombia
300604,198,15,08/11/2024 00:00,3,84.88,0,Marketplace,Tarjeta,Colombia
300621,53,26,29/06/2024 00:00,3,29668,0,Distribuidor,Efectivo,Colombia
300623,75,42,06/01/2024 00:00,3,120.94,0,Web,Transferencia,Colombia
300645,194,31,12/06/2024 00:00,3,478.89,0,Tienda,Tarjeta,Colombia
300655,46,25,12/03/2024 00:00,3,25745,0,Distribuidor,Efectivo,Colombia
300662,238,37,31/12/2025 00:00,3,61.17,0,Web,Yape/Plin,Colombia
300700,150,21,27/01/2025 00:00,3,108.24,0,Distribuidor,Yape/Plin,Colombia
300712,181,23,03/02/2023 00:00,3,156.6,0,Web,Tarjeta,Colombia
300722,168,26,20/10/2024 00:00,3,27546,0,Marketplace,Transferencia,Colombia
300752,180,16,02/09/2023 00:00,3,11377,0,Tienda,Transferencia,Colombia
300753,27,22,14/04/2025 00:00,3,26.93,0,Web,Transferencia,Colombia
300759,53,13,15/04/2025 00:00,3,26.07,0,Web,Tarjeta,Colombia
300774,78,23,13/12/2025 00:00,3,144.61,0,Tienda,Yape/Plin,Colombia
300788,190,46,11/09/2023 00:00,3,473.3,0,Web,Yape/Plin,Colombia
300796,45,17,10/06/2025 00:00,3,65.49,0,Marketplace,Efectivo,Colombia
300812,220,53,18/06/2023 00:00,3,19776,0,Web,Yape/Plin,Colombia
300837,80,56,02/11/2025 00:00,3,55289,0,Distribuidor,Yape/Plin,Colombia
300840,130,6,26/09/2023 00:00,3,67.47,0,Distribuidor,Transferencia,Colombia
300842,175,58,29/06/2024 00:00,3,299.7,0,Marketplace,Tarjeta,Colombia
300858,46,53,21/01/2024 00:00,3,19364,0,Distribuidor,Yape/Plin,Colombia
300861,35,51,08/01/2025 00:00,3,582.96,0,Web,Transferencia,Colombia
300886,175,36,11/02/2025 00:00,3,134.27,0,Tienda,Tarjeta,Colombia
300889,120,4,04/02/2024 00:00,3,18.55,0,Tienda,Efectivo,Colombia
300890,72,5,10/08/2025 00:00,3,465,0,Marketplace,Tarjeta,Colombia
300891,120,8,17/03/2023 00:00,3,54.84,0,Distribuidor,Efectivo,Colombia
200192,231,50,26/10/2023 00:00,3,163.37,0,Marketplace,Yape/Plin,México
200013,9,57,28/06/2025 00:00,3,72.1,0,Marketplace,Tarjeta,México
200178,143,33,27/01/2023 00:00,3,521.99,0,Marketplace,Yape/Plin,México
200176,167,47,27/09/2023 00:00,3,557.21,0,Distribuidor,Transferencia,México
200231,143,58,13/04/2024 00:00,3,29237,0,Web,Tarjeta,México
200167,10,6,19/03/2025 00:00,3,60.32,0,Tienda,Tarjeta,México
200089,16,40,18/07/2025 00:00,3,11241,0,Marketplace,Transferencia,México
200212,57,53,08/02/2024 00:00,3,178.25,0,Marketplace,Tarjeta,México
200021,89,24,13/11/2024 00:00,3,479.43,0,Web,Yape/Plin,México
200050,165,45,08/04/2025 00:00,3,596.05,0,Marketplace,Yape/Plin,México
200138,165,15,22/10/2024 00:00,3,77.03,0,Marketplace,Yape/Plin,México
200025,129,24,01/01/2023 00:00,3,539.87,0,Tienda,Efectivo,México
200234,37,29,29/09/2025 00:00,3,5374,0,Web,Transferencia,México
200156,131,55,05/12/2023 00:00,3,57806,0,Distribuidor,Efectivo,México
200233,55,14,27/01/2023 00:00,3,666,0,Tienda,Yape/Plin,México
200210,118,26,16/10/2025 00:00,3,265.9,0,Marketplace,Transferencia,México
200224,118,57,01/05/2023 00:00,3,7007,0,Tienda,Efectivo,México
200097,200,36,01/11/2023 00:00,3,136.31,0,Tienda,Efectivo,México
200163,191,54,09/10/2024 00:00,3,546.93,0,Marketplace,Yape/Plin,México
200157,239,40,10/06/2023 00:00,3,111.02,0,Tienda,Tarjeta,México
200177,211,41,12/04/2025 00:00,3,411.79,0,Tienda,Yape/Plin,México
200242,191,2,21/06/2025 00:00,3,843.84,0,Tienda,Tarjeta,México
200245,189,14,09/02/2025 00:00,3,68.52,0,Tienda,Yape/Plin,México
200253,156,23,20/11/2024 00:00,3,140.3,0,Web,Transferencia,México
200255,208,58,04/11/2023 00:00,3,290.35,0,Marketplace,Tarjeta,México
200256,23,34,07/11/2023 00:00,3,32.08,0,Marketplace,Yape/Plin,México
200272,3,19,24/05/2024 00:00,3,12366,0,Distribuidor,Efectivo,México
200290,88,18,25/07/2023 00:00,3,76.57,0,Distribuidor,Tarjeta,México
200299,81,26,09/01/2023 00:00,3,283.86,0,Web,Efectivo,México
200300,56,50,02/03/2025 00:00,3,16944,0,Distribuidor,Yape/Plin,México
200323,152,21,22/12/2025 00:00,3,112.59,0,Tienda,Tarjeta,México
200325,128,7,08/06/2024 00:00,3,243.07,0,Web,Yape/Plin,México
200339,235,52,13/09/2025 00:00,3,538.08,0,Distribuidor,Transferencia,México
200341,208,49,20/02/2023 00:00,3,187.76,0,Distribuidor,Yape/Plin,México
200344,89,25,13/11/2025 00:00,3,256.08,0,Distribuidor,Efectivo,México
200346,207,32,23/09/2024 00:00,3,493.38,0,Distribuidor,Tarjeta,México
200380,140,18,01/04/2025 00:00,3,83.47,0,Marketplace,Transferencia,México
200393,203,51,14/12/2024 00:00,3,575.65,0,Web,Tarjeta,México
200403,144,53,18/10/2025 00:00,3,202.52,0,Marketplace,Tarjeta,México
200410,60,18,07/11/2023 00:00,3,76.21,0,Web,Efectivo,México
200419,23,51,18/10/2024 00:00,3,528.95,0,Tienda,Yape/Plin,México
200455,125,43,15/09/2024 00:00,3,244.12,0,Web,Tarjeta,México
200458,42,20,18/12/2024 00:00,3,37.88,0,Tienda,Yape/Plin,México
200460,207,22,16/12/2024 00:00,3,3142,0,Marketplace,Efectivo,México
200462,33,11,17/04/2024 00:00,3,17819,0,Tienda,Efectivo,México
200476,13,40,09/04/2024 00:00,3,113.62,0,Tienda,Efectivo,México
200477,167,26,10/03/2024 00:00,3,265.29,0,Tienda,Tarjeta,México
200481,156,29,28/02/2025 00:00,3,51.01,0,Distribuidor,Transferencia,México
200482,39,29,26/01/2025 00:00,3,53.9,0,Marketplace,Efectivo,México
200483,208,58,21/10/2023 00:00,3,30752,0,Web,Transferencia,México
200487,26,60,11/06/2023 00:00,3,353.42,0,Distribuidor,Efectivo,México
200497,154,32,10/02/2024 00:00,3,4885,0,Marketplace,Yape/Plin,México
200498,134,56,18/10/2023 00:00,3,504.26,0,Tienda,Transferencia,México
200571,138,28,07/12/2025 00:00,3,238.46,0,Tienda,Transferencia,México
200600,99,7,01/06/2024 00:00,3,204.63,0,Distribuidor,Efectivo,México
200601,16,24,28/05/2024 00:00,3,575.8,0,Marketplace,Transferencia,México
200643,144,45,14/02/2023 00:00,3,569.02,0,Marketplace,Tarjeta,México
200655,17,57,17/03/2023 00:00,3,66,0,Marketplace,Transferencia,México
200656,233,46,18/10/2025 00:00,3,507.03,0,Marketplace,Tarjeta,México
200667,111,3,25/06/2024 00:00,3,182.9,0,Marketplace,Yape/Plin,México
200684,40,34,30/12/2025 00:00,3,32.33,0,Marketplace,Efectivo,México
200690,185,47,21/03/2025 00:00,3,5268,0,Distribuidor,Yape/Plin,México
200692,156,21,17/05/2024 00:00,3,130.24,0,Distribuidor,Transferencia,México
200697,128,16,22/11/2024 00:00,3,114.45,0,Web,Efectivo,México
200718,239,15,25/01/2024 00:00,3,71.89,0,Marketplace,Yape/Plin,México
200719,221,11,15/11/2023 00:00,3,146.76,0,Web,Tarjeta,México
200720,138,57,27/10/2025 00:00,3,647,0,Tienda,Efectivo,México
200732,235,12,29/08/2024 00:00,3,125.59,0,Distribuidor,Tarjeta,México
200740,13,28,14/06/2024 00:00,3,228.41,0,Marketplace,Tarjeta,México
200741,10,23,17/04/2024 00:00,3,14823,0,Web,Tarjeta,México
200744,52,60,12/04/2023 00:00,3,381.85,0,Marketplace,Yape/Plin,México
200750,138,6,27/03/2023 00:00,3,68.35,0,Distribuidor,Yape/Plin,México
200771,57,27,24/04/2025 00:00,3,139.29,0,Distribuidor,Yape/Plin,México
200777,17,18,07/03/2024 00:00,3,72.01,0,Tienda,Tarjeta,México
200790,12,29,01/09/2023 00:00,3,48.46,0,Distribuidor,Yape/Plin,México
200807,231,51,31/01/2025 00:00,3,544.31,0,Distribuidor,Tarjeta,México
200810,23,23,29/03/2024 00:00,3,16226,0,Web,Efectivo,México
200812,56,57,18/08/2024 00:00,3,6478,0,Web,Transferencia,México
200814,99,9,16/07/2024 00:00,3,79.46,0,Distribuidor,Transferencia,México
200826,129,11,28/05/2023 00:00,3,151.33,0,Web,Tarjeta,México
200851,193,52,08/02/2023 00:00,3,56276,0,Tienda,Tarjeta,México
200854,82,37,06/03/2025 00:00,3,57.67,0,Marketplace,Tarjeta,México
200855,167,40,21/08/2025 00:00,3,11504,0,Tienda,Tarjeta,México
200857,144,40,27/06/2025 00:00,3,124.96,0,Tienda,Efectivo,México
200872,57,33,13/07/2025 00:00,3,559.15,0,Web,Tarjeta,México
200874,170,59,23/12/2024 00:00,3,508.15,0,Distribuidor,Transferencia,México
300232,29,1,04/07/2023 00:00,6,954.93,0,Web,Transferencia,Colombia
300093,32,36,25/08/2023 00:00,6,134.03,0,Marketplace,Efectivo,Colombia
300192,86,3,20/03/2023 00:00,6,189.8,0,Tienda,Yape/Plin,Colombia
300011,2,51,02/08/2023 00:00,6,559.05,0,Marketplace,Transferencia,Colombia
300078,137,17,31/07/2025 00:00,6,63.15,0,Distribuidor,Transferencia,Colombia
300220,72,3,20/12/2024 00:00,6,168.24,0,Tienda,Tarjeta,Colombia
300122,78,2,13/04/2025 00:00,6,922.49,0,Tienda,Efectivo,Colombia
300040,187,52,04/08/2024 00:00,6,593.35,0,Web,Yape/Plin,Colombia
300051,46,54,25/03/2023 00:00,6,515.77,0,Marketplace,Efectivo,Colombia
300225,43,36,28/09/2024 00:00,6,121.89,0,Distribuidor,Transferencia,Colombia
300083,44,43,30/06/2023 00:00,6,21058,0,Web,Tarjeta,Colombia
300069,234,50,11/01/2025 00:00,6,194.73,0,Distribuidor,Efectivo,Colombia
300160,79,51,22/10/2024 00:00,6,49329,0,Tienda,Tarjeta,Colombia
300090,90,51,31/05/2025 00:00,6,519.47,0,Tienda,Tarjeta,Colombia
300234,85,57,13/12/2024 00:00,6,6573,0,Distribuidor,Tarjeta,Colombia
300195,146,38,24/08/2024 00:00,6,582.02,0,Tienda,Transferencia,Colombia
300197,180,44,01/11/2024 00:00,6,603.15,0,Tienda,Efectivo,Colombia
300248,180,37,29/04/2025 00:00,6,52.94,0,Distribuidor,Yape/Plin,Colombia
300249,11,24,25/10/2024 00:00,6,559.75,0,Web,Yape/Plin,Colombia
300273,147,52,10/04/2024 00:00,6,503.46,0,Tienda,Efectivo,Colombia
300285,181,26,19/07/2025 00:00,6,255.85,0,Web,Efectivo,Colombia
300292,147,21,20/02/2023 00:00,6,119.51,0,Tienda,Transferencia,Colombia
300321,93,7,28/04/2023 00:00,6,210.03,0,Tienda,Efectivo,Colombia
300341,29,27,25/10/2023 00:00,6,15263,0,Tienda,Efectivo,Colombia
300349,11,54,02/04/2023 00:00,6,575.18,0,Distribuidor,Tarjeta,Colombia
300354,90,33,15/06/2025 00:00,6,595.42,0,Distribuidor,Yape/Plin,Colombia
300357,94,57,01/11/2023 00:00,6,66.66,0,Distribuidor,Efectivo,Colombia
300360,188,29,22/05/2025 00:00,6,44.63,0,Marketplace,Yape/Plin,Colombia
300376,145,21,02/06/2025 00:00,6,128.4,0,Distribuidor,Transferencia,Colombia
300383,46,52,23/09/2023 00:00,6,525.33,0,Web,Tarjeta,Colombia
300394,76,33,05/10/2025 00:00,6,520.71,0,Web,Transferencia,Colombia
300398,79,6,29/12/2025 00:00,6,67.02,0,Tienda,Yape/Plin,Colombia
300399,106,9,21/10/2023 00:00,6,94.58,0,Marketplace,Efectivo,Colombia
300401,163,22,11/05/2023 00:00,6,2934,0,Marketplace,Efectivo,Colombia
300403,94,42,09/09/2025 00:00,6,144.22,0,Web,Tarjeta,Colombia
300414,21,52,18/07/2023 00:00,6,49633,0,Web,Tarjeta,Colombia
300420,147,45,01/07/2025 00:00,6,567.81,0,Marketplace,Yape/Plin,Colombia
300428,43,9,20/12/2025 00:00,6,93.37,0,Marketplace,Transferencia,Colombia
300430,29,42,11/08/2025 00:00,6,143.21,0,Marketplace,Transferencia,Colombia
300442,84,1,03/11/2023 00:00,6,9092,0,Marketplace,Transferencia,Colombia
300444,187,4,02/11/2024 00:00,6,19.05,0,Marketplace,Tarjeta,Colombia
300448,7,43,06/02/2025 00:00,6,24238,0,Marketplace,Tarjeta,Colombia
300469,175,12,25/05/2025 00:00,6,14001,0,Marketplace,Efectivo,Colombia
300473,201,38,09/11/2023 00:00,6,501.05,0,Tienda,Transferencia,Colombia
300479,215,49,20/10/2023 00:00,6,188.34,0,Tienda,Tarjeta,Colombia
300491,218,17,20/05/2025 00:00,6,64.96,0,Tienda,Yape/Plin,Colombia
300492,229,14,27/02/2023 00:00,6,76.39,0,Web,Yape/Plin,Colombia
300495,61,8,14/04/2025 00:00,6,54.22,0,Web,Tarjeta,Colombia
300505,75,36,01/04/2025 00:00,6,141.13,0,Web,Tarjeta,Colombia
300506,74,15,19/07/2025 00:00,6,7482,0,Web,Yape/Plin,Colombia
300507,43,34,02/12/2025 00:00,6,36.45,0,Web,Tarjeta,Colombia
300533,122,2,13/03/2024 00:00,6,863.39,0,Distribuidor,Efectivo,Colombia
300541,74,22,24/10/2025 00:00,6,3029,0,Distribuidor,Yape/Plin,Colombia
300546,5,33,23/10/2023 00:00,6,590.76,0,Distribuidor,Tarjeta,Colombia
300549,137,26,04/02/2023 00:00,6,257.08,0,Web,Transferencia,Colombia
300574,43,13,11/10/2025 00:00,6,27.92,0,Marketplace,Transferencia,Colombia
300591,51,37,18/01/2023 00:00,6,53.36,0,Tienda,Efectivo,Colombia
300596,190,57,27/03/2024 00:00,6,62.88,0,Tienda,Transferencia,Colombia
300609,72,11,24/06/2023 00:00,6,162.38,0,Distribuidor,Transferencia,Colombia
300613,146,34,02/01/2025 00:00,6,32.21,0,Distribuidor,Transferencia,Colombia
300635,192,27,29/01/2023 00:00,6,155.15,0,Distribuidor,Efectivo,Colombia
300641,163,21,18/07/2025 00:00,6,124.81,0,Web,Transferencia,Colombia
300649,229,51,28/04/2025 00:00,6,558.47,0,Marketplace,Efectivo,Colombia
300653,32,53,28/01/2023 00:00,6,215.1,0,Distribuidor,Tarjeta,Colombia
300659,194,11,13/09/2023 00:00,6,15338,0,Marketplace,Transferencia,Colombia
300665,175,21,28/11/2024 00:00,6,108.89,0,Marketplace,Transferencia,Colombia
300666,27,50,20/03/2025 00:00,6,181.6,0,Distribuidor,Yape/Plin,Colombia
300668,2,40,17/12/2023 00:00,6,111.55,0,Tienda,Efectivo,Colombia
300669,130,53,23/08/2023 00:00,6,178.58,0,Web,Transferencia,Colombia
300676,234,37,20/08/2024 00:00,6,5045,0,Distribuidor,Efectivo,Colombia
300688,79,31,28/03/2023 00:00,6,465.01,0,Marketplace,Tarjeta,Colombia
300706,214,33,09/01/2024 00:00,6,5745,0,Distribuidor,Transferencia,Colombia
300709,21,6,25/01/2023 00:00,6,57.29,0,Tienda,Tarjeta,Colombia
300710,198,6,22/08/2023 00:00,6,65.57,0,Marketplace,Efectivo,Colombia
300724,130,10,25/08/2023 00:00,6,15.47,0,Marketplace,Yape/Plin,Colombia
300740,218,12,09/11/2025 00:00,6,132.54,0,Web,Transferencia,Colombia
300745,120,33,29/03/2024 00:00,6,531.12,0,Distribuidor,Efectivo,Colombia
300750,7,52,14/06/2025 00:00,6,531.52,0,Marketplace,Yape/Plin,Colombia
300765,72,56,23/07/2023 00:00,6,52543,0,Tienda,Transferencia,Colombia
300772,122,24,18/10/2024 00:00,6,557.87,0,Tienda,Yape/Plin,Colombia
300794,168,12,04/04/2025 00:00,6,134.38,0,Web,Transferencia,Colombia
300797,84,11,06/08/2023 00:00,6,166.16,0,Distribuidor,Transferencia,Colombia
300800,44,42,20/10/2025 00:00,6,128.64,0,Distribuidor,Efectivo,Colombia
300817,8,23,10/09/2025 00:00,6,15245,0,Web,Transferencia,Colombia
300818,21,39,03/11/2024 00:00,6,311.57,0,Distribuidor,Tarjeta,Colombia
300850,76,26,16/12/2024 00:00,6,301.55,0,Marketplace,Tarjeta,Colombia
300868,114,17,16/05/2025 00:00,6,71.71,0,Marketplace,Yape/Plin,Colombia
300892,137,39,05/04/2023 00:00,6,291.01,0,Tienda,Transferencia,Colombia
300895,2,11,29/01/2024 00:00,6,153.2,0,Distribuidor,Yape/Plin,Colombia
300898,168,49,03/06/2025 00:00,6,193.08,0,Web,Yape/Plin,Colombia
100103,77,11,27/07/2024 00:00,6,165.31,0,Web,Tarjeta,Perú
100130,69,9,07/07/2025 00:00,6,8388,0,Marketplace,Transferencia,Perú
100004,91,37,25/05/2023 00:00,6,51.24,0,Marketplace,Tarjeta,Perú
100014,186,29,23/09/2023 00:00,6,50.12,0,Distribuidor,Transferencia,Perú
100113,14,59,01/12/2024 00:00,6,494.96,0,Distribuidor,Yape/Plin,Perú
100088,28,27,26/06/2023 00:00,6,152.26,0,Tienda,Transferencia,Perú
100018,195,40,04/02/2025 00:00,6,112.8,0,Marketplace,Efectivo,Perú
100081,149,15,05/09/2025 00:00,6,7143,0,Tienda,Yape/Plin,Perú
100022,139,11,10/10/2024 00:00,6,173.06,0,Distribuidor,Transferencia,Perú
100124,25,36,16/10/2023 00:00,6,12529,0,Marketplace,Yape/Plin,Perú
100045,166,23,25/11/2025 00:00,6,15226,0,Web,Yape/Plin,Perú
100082,87,48,24/06/2025 00:00,6,254.59,0,Web,Tarjeta,Perú
100048,119,35,23/07/2023 00:00,6,534.33,0,Distribuidor,Transferencia,Perú
100095,50,28,19/03/2025 00:00,6,230.42,0,Distribuidor,Tarjeta,Perú
100114,50,47,06/04/2023 00:00,6,51509,0,Tienda,Tarjeta,Perú
100241,197,30,17/06/2025 00:00,6,17395,0,Web,Transferencia,Perú
100170,107,41,02/01/2024 00:00,6,424.11,0,Web,Tarjeta,Perú
100159,132,33,14/03/2024 00:00,6,53927,0,Web,Yape/Plin,Perú
100209,164,29,18/12/2023 00:00,6,52.76,0,Tienda,Tarjeta,Perú
100120,228,6,26/02/2025 00:00,6,65.44,0,Distribuidor,Yape/Plin,Perú
100269,162,56,11/04/2024 00:00,6,504.94,0,Web,Tarjeta,Perú
100270,126,51,09/05/2025 00:00,6,573.59,0,Distribuidor,Yape/Plin,Perú
100280,22,10,26/02/2023 00:00,6,13.99,0,Marketplace,Transferencia,Perú
100285,149,21,12/04/2024 00:00,6,113.42,0,Distribuidor,Efectivo,Perú
100293,197,36,19/07/2024 00:00,6,132.6,0,Distribuidor,Yape/Plin,Perú
100295,149,47,21/01/2024 00:00,6,559.92,0,Tienda,Transferencia,Perú
100315,91,23,23/04/2023 00:00,6,144.18,0,Web,Yape/Plin,Perú
100318,112,57,29/01/2023 00:00,6,7078,0,Distribuidor,Transferencia,Perú
100322,4,7,25/06/2024 00:00,6,239.23,0,Tienda,Transferencia,Perú
100324,58,40,17/07/2024 00:00,6,107.45,0,Distribuidor,Efectivo,Perú
100326,30,55,26/05/2025 00:00,6,572.59,0,Web,Tarjeta,Perú
100327,69,22,28/02/2025 00:00,6,26.58,0,Tienda,Efectivo,Perú
100328,230,41,13/02/2024 00:00,6,462.75,0,Web,Efectivo,Perú
100340,107,16,04/07/2025 00:00,6,104.13,0,Web,Efectivo,Perú
100354,48,21,11/02/2023 00:00,6,118,0,Marketplace,Tarjeta,Perú
100359,164,35,14/10/2024 00:00,6,5759,0,Distribuidor,Yape/Plin,Perú
100367,206,29,26/04/2024 00:00,6,49.37,0,Tienda,Transferencia,Perú
100372,160,54,05/01/2023 00:00,6,576.73,0,Distribuidor,Tarjeta,Perú
100377,212,42,25/08/2024 00:00,6,14116,0,Distribuidor,Transferencia,Perú
100379,105,59,27/09/2024 00:00,6,492.35,0,Marketplace,Transferencia,Perú
100381,117,9,07/10/2023 00:00,6,7891,0,Distribuidor,Tarjeta,Perú
100384,166,24,16/06/2025 00:00,6,488.5,0,Marketplace,Efectivo,Perú
100417,166,58,28/08/2025 00:00,6,303.28,0,Web,Tarjeta,Perú
100429,132,42,05/02/2024 00:00,6,122.6,0,Distribuidor,Tarjeta,Perú
100448,64,30,27/10/2023 00:00,6,177.73,0,Marketplace,Efectivo,Perú
100454,124,49,15/07/2023 00:00,6,21145,0,Web,Efectivo,Perú
100470,107,8,01/10/2024 00:00,6,55.27,0,Marketplace,Efectivo,Perú
100474,62,3,30/05/2025 00:00,6,204.62,0,Web,Efectivo,Perú
100476,73,21,18/07/2024 00:00,6,11015,0,Tienda,Tarjeta,Perú
100479,101,47,18/09/2024 00:00,6,496.48,0,Marketplace,Efectivo,Perú
100495,66,40,01/03/2023 00:00,6,12934,0,Tienda,Yape/Plin,Perú
100497,113,17,31/08/2024 00:00,6,6168,0,Distribuidor,Efectivo,Perú
100499,70,28,24/11/2025 00:00,6,218.87,0,Distribuidor,Efectivo,Perú
100518,225,39,10/08/2024 00:00,6,274.87,0,Marketplace,Tarjeta,Perú
100523,91,30,22/02/2025 00:00,6,18875,0,Web,Transferencia,Perú
100535,77,14,22/05/2024 00:00,6,71.72,0,Web,Transferencia,Perú
100540,126,46,15/01/2023 00:00,6,530.39,0,Marketplace,Efectivo,Perú
100551,110,6,19/11/2024 00:00,6,61.8,0,Web,Transferencia,Perú
100556,67,23,18/09/2024 00:00,6,156.85,0,Tienda,Efectivo,Perú
100561,67,4,22/10/2024 00:00,6,17.75,0,Distribuidor,Efectivo,Perú
100567,25,38,29/03/2024 00:00,6,513.86,0,Distribuidor,Transferencia,Perú
100571,4,35,26/11/2023 00:00,6,565.98,0,Distribuidor,Efectivo,Perú
100588,62,21,09/03/2023 00:00,6,108.25,0,Distribuidor,Tarjeta,Perú
100591,95,19,05/04/2023 00:00,6,12641,0,Marketplace,Efectivo,Perú
100612,107,23,11/04/2024 00:00,6,15763,0,Tienda,Transferencia,Perú
100628,22,42,03/10/2023 00:00,6,122.34,0,Tienda,Yape/Plin,Perú
100631,92,35,21/01/2025 00:00,6,52984,0,Web,Efectivo,Perú
100641,228,42,12/11/2024 00:00,6,14461,0,Web,Yape/Plin,Perú
100663,14,36,12/06/2023 00:00,6,143.9,0,Marketplace,Tarjeta,Perú
